X Y Z Doppler RCS Label Mahalanobis_Error
36.212719 -2.295540 5.899603 -0.503541 10.370000 0.000000 0.817699
36.153461 -3.309467 5.903545 -0.533841 10.710000 0.000000 0.290676
36.376247 -4.006433 5.924478 -0.542522 10.460000 0.000000 0.127495
36.152443 -3.248011 5.982897 -0.583839 9.530000 0.000000 0.538854
36.250813 -5.689617 5.988716 -0.542341 10.870000 0.000000 0.063616
36.291641 -2.223357 6.020342 -0.554842 10.600000 0.000000 0.034728
36.110909 -4.136284 6.049508 -0.555786 9.960000 0.000000 0.104494
35.945023 -2.520036 6.084511 -0.574904 9.280000 0.000000 0.379114
36.315166 -3.056495 6.101130 -0.565383 7.690000 0.000000 0.231766
36.188900 -4.751266 6.113575 -0.543433 11.560000 0.000000 0.076673
36.152798 -3.091602 6.117552 -0.513097 10.380000 0.000000 0.630743
35.948551 -5.391546 6.130853 -0.603320 7.730000 0.000000 0.943697
35.970806 -2.197511 6.195794 -0.563648 11.940000 0.000000 0.190548
36.107422 -2.990005 6.273386 -0.545110 8.800000 0.000000 0.095958
36.171398 -2.310663 6.279628 -0.493242 10.530000 0.000000 0.970860
35.953430 -3.756518 6.341752 -0.545517 8.370000 0.000000 0.062924
36.025471 -4.477485 6.532589 -0.576151 10.880000 0.000000 0.475946
35.755051 -6.218385 6.583032 -0.576901 8.380000 0.000000 0.565733
35.731327 -0.719184 6.656348 -0.563526 11.920000 0.000000 0.189503
36.055836 -3.739893 6.672559 -0.542544 9.730000 0.000000 0.098483
36.553005 -4.857952 6.821231 -0.465512 7.970000 0.000000 1.335804
35.943485 -5.080215 7.024516 -0.603321 8.010000 0.000000 0.972680
37.189129 -2.404558 9.697854 -0.563675 17.459999 0.000000 0.367045
37.070168 -2.179263 9.781813 -0.563650 13.690000 0.000000 0.369582
37.200317 -2.517350 9.950233 -0.565147 11.700000 0.000000 0.409066
37.433285 -2.380718 10.095820 -0.513061 11.010000 0.000000 0.451134
37.047611 -2.648036 11.022507 -0.573541 14.590000 0.000000 0.623528
45.590935 6.940060 -2.920560 -0.529813 11.130000 0.000000 0.461624
45.580772 7.002969 -2.775074 -0.520051 11.650000 0.000000 0.623056
45.478134 7.071263 -2.770671 -0.539747 9.930000 0.000000 0.294726
45.473030 7.215186 -2.615878 -0.564158 15.990000 0.000000 0.111841
45.424133 6.916562 -2.614428 -0.540597 13.520000 0.000000 0.285943
45.362206 6.974184 -2.613799 -0.570233 11.700000 0.000000 0.206512
45.421581 6.786717 -2.613294 -0.539927 12.940000 0.000000 0.300361
45.261192 7.181828 -2.603713 -0.564157 10.940000 0.000000 0.111831
45.433033 7.061411 -2.475419 -0.551985 10.840000 0.000000 0.094883
45.490582 6.993944 -2.474220 -0.520050 11.890000 0.000000 0.625674
45.295200 7.265293 -2.473642 -0.552011 9.660000 0.000000 0.088317
45.509296 6.934643 -2.473186 -0.529813 11.660000 0.000000 0.465662
45.391769 6.864244 -2.468642 -0.571628 11.010000 0.000000 0.225326
45.374599 7.201805 -2.466537 -0.564157 13.010000 0.000000 0.110606
45.242565 6.939981 -2.462956 -0.611123 10.270000 0.000000 0.881818
45.333427 7.197320 -2.462244 -0.543000 15.490000 0.000000 0.239651
45.455616 7.242472 -2.329674 -0.480047 9.060000 0.000000 1.282410
45.465328 7.209837 -2.326654 -0.543458 12.100000 0.000000 0.233474
45.452030 7.009569 -2.326398 -0.552075 11.030000 0.000000 0.096081
45.446342 7.217344 -2.325709 -0.543000 15.140000 0.000000 0.240772
45.361641 7.186366 -2.323434 -0.542667 11.160000 0.000000 0.246745
45.330280 7.164052 -2.321772 -0.562097 12.510000 0.000000 0.074486
45.334286 7.048818 -2.321422 -0.551984 9.640000 0.000000 0.096062
45.410454 6.922180 -2.320851 -0.529812 9.360000 0.000000 0.466829
45.282448 6.958843 -2.315352 -0.601192 11.550000 0.000000 0.716480
45.288818 6.834481 -2.309671 -0.543000 9.600000 0.000000 0.250305
45.464314 7.233063 -2.219861 -0.603760 15.750000 0.000000 0.764751
45.472710 7.205245 -2.219631 -0.542668 12.580000 0.000000 0.247539
45.478043 7.141989 -2.218486 -0.603925 13.520000 0.000000 0.764954
45.397316 7.172750 -2.215500 -0.574125 14.400000 0.000000 0.272733
45.358360 7.216308 -2.214690 -0.603760 12.630000 0.000000 0.764754
45.364349 7.195427 -2.214503 -0.543458 14.170000 0.000000 0.234258
45.483315 6.912862 -2.213700 -0.562152 13.050000 0.000000 0.067237
45.411469 7.056746 -2.213598 -0.583581 13.640000 0.000000 0.426114
45.266907 7.273515 -2.211798 -0.523499 13.250000 0.000000 0.562142
45.372089 7.013913 -2.210873 -0.552857 12.930000 0.000000 0.083557
45.291336 7.156200 -2.210333 -0.574125 12.690000 0.000000 0.272739
45.268272 7.178793 -2.209783 -0.602685 12.750000 0.000000 0.746320
45.252407 7.199553 -2.209519 -0.603760 11.980000 0.000000 0.764757
45.305443 7.040496 -2.208435 -0.583581 12.720000 0.000000 0.426120
45.311352 6.978863 -2.207351 -0.590341 11.560000 0.000000 0.536381
45.377556 7.292803 -2.109981 -0.523499 16.139999 0.000000 0.562880
45.500217 7.008450 -2.107809 -0.532477 12.790000 0.000000 0.422443
45.555012 6.943822 -2.107379 -0.540597 12.630000 0.000000 0.289923
45.379070 7.197667 -2.106217 -0.602685 13.450000 0.000000 0.745564
45.376808 7.127856 -2.105581 -0.603925 15.550000 0.000000 0.764217
45.263100 7.180968 -2.102838 -0.543458 10.780000 0.000000 0.234992
45.398476 6.979556 -2.101315 -0.601192 11.190000 0.000000 0.714907
45.270794 7.111372 -2.100662 -0.603925 13.230000 0.000000 0.764221
45.531303 7.048548 -1.968004 -0.523472 15.130000 0.000000 0.571556
45.488983 7.035487 -1.961725 -0.552858 13.440000 0.000000 0.085214
45.400150 6.995424 -1.958565 -0.532476 9.250000 0.000000 0.423366
39.044624 2.572400 -1.826591 -0.553053 12.100000 0.000000 0.152820
39.226536 2.777845 -1.746056 -0.512761 15.490000 0.000000 0.818517
39.077564 2.831546 -1.742475 -0.543183 10.700000 0.000000 0.314033
39.308304 2.330085 -1.741689 -0.543000 15.440000 0.000000 0.322591
39.201199 2.323736 -1.736943 -0.543000 14.510000 0.000000 0.322591
39.330914 3.497449 -1.640441 -0.553079 12.450000 0.000000 0.142026
39.250526 3.178035 -1.630373 -0.553124 16.790001 0.000000 0.145997
39.143566 3.169527 -1.625919 -0.553124 16.520000 0.000000 0.145995
39.416519 2.638607 -1.501935 -0.532838 17.320000 0.000000 0.489622
39.059528 2.932226 -1.493105 -0.553159 13.120000 0.000000 0.149398
45.682545 7.390022 -1.232040 -0.500066 11.440000 0.000000 0.954061
38.060307 1.973167 -1.089980 -0.543000 9.920000 0.000000 0.328701
39.154045 2.409647 -0.501224 -0.542069 10.750000 0.000000 0.342393
39.230209 2.873760 -0.307324 -0.522821 15.260000 0.000000 0.656050
45.905067 6.785086 3.281585 -0.532513 13.630000 0.000000 0.404171
45.744366 10.319829 3.958424 -0.568177 13.150000 0.000000 0.310774
46.341381 2.727922 4.048440 -0.513078 12.180000 0.000000 0.778964
46.318417 3.076382 4.141073 -0.563094 16.500000 0.000000 0.053858
46.006290 10.342978 4.165967 -0.519752 17.790001 0.000000 0.488910
45.813274 6.867705 4.256510 -0.570401 14.530000 0.000000 0.243393
46.241371 2.695476 4.401138 -0.573162 15.380000 0.000000 0.222957
45.938717 6.824568 4.413877 -0.529990 15.920000 0.000000 0.424236
45.810448 10.339769 4.416774 -0.568177 13.290000 0.000000 0.319680
45.718029 13.292867 4.460043 -0.496454 14.190000 0.000000 0.738445
46.294735 2.882446 4.588045 -0.553126 9.410000 0.000000 0.103490
45.599113 13.390882 4.642249 -0.511910 10.140000 0.000000 0.472277
46.320244 2.705865 4.710276 -0.573162 17.559999 0.000000 0.229504
46.603146 3.382634 4.800738 -0.531890 15.170000 0.000000 0.446777
46.709759 3.390239 4.811233 -0.531890 13.570000 0.000000 0.446789
46.395912 2.992480 4.865173 -0.573063 16.790001 0.000000 0.233388
46.225414 1.964064 4.871115 -0.543074 18.959999 0.000000 0.269027
46.107304 6.855947 4.879612 -0.529990 16.299999 0.000000 0.414359
46.499962 3.101109 4.944163 -0.532014 17.459999 0.000000 0.443822
46.007580 8.513972 4.947311 -0.552827 12.530000 0.000000 0.011976
46.515015 2.961344 4.962369 -0.542073 16.600000 0.000000 0.278099
45.899567 6.521221 5.012066 -0.570620 17.879999 0.000000 0.254618
45.730412 10.547166 5.012196 -0.527313 13.680000 0.000000 0.335360
46.037849 6.476851 5.022922 -0.530219 18.160000 0.000000 0.415878
45.824471 10.153692 5.032713 -0.537633 15.820000 0.000000 0.180011
45.298058 15.129987 5.096680 -0.531571 11.440000 0.000000 0.042662
46.356354 2.531109 5.175780 -0.553247 16.950001 0.000000 0.090766
46.481621 2.862766 5.180225 -0.543228 18.340000 0.000000 0.254551
46.026142 8.588658 5.185206 -0.512268 13.700000 0.000000 0.651919
46.261501 2.748299 5.185539 -0.603587 15.320000 0.000000 0.744754
45.454453 14.811567 5.195457 -0.536339 12.860000 0.000000 0.018334
45.653938 13.305845 5.219437 -0.515707 12.440000 0.000000 0.402057
46.421951 3.439711 5.236198 -0.572310 14.990000 0.000000 0.233731
46.163177 2.771219 5.239676 -0.603302 14.100000 0.000000 0.741841
46.422352 3.160144 5.262238 -0.543000 17.709999 0.000000 0.253632
45.234676 16.656843 5.263834 -0.512640 7.160000 0.000000 0.265648
45.977581 6.536152 5.282605 -0.570620 17.350000 0.000000 0.260948
45.928200 6.332185 5.289318 -0.540331 14.300000 0.000000 0.244750
46.312157 3.097914 5.292664 -0.563094 15.890000 0.000000 0.079619
45.841251 10.209769 5.295330 -0.551079 15.550000 0.000000 0.050591
45.798008 10.066872 5.296945 -0.518194 13.910000 0.000000 0.498670
45.544506 14.841000 5.320820 -0.536341 12.750000 0.000000 0.020921
46.601746 0.040333 5.352045 -0.523594 12.190000 0.000000 0.581175
45.662304 10.434104 5.361952 -0.551276 13.700000 0.000000 0.065946
46.291344 2.390045 5.370344 -0.583474 16.040001 0.000000 0.413794
46.560162 3.249826 5.378451 -0.541956 16.250000 0.000000 0.267717
46.316032 2.888588 5.398763 -0.543000 18.330000 0.000000 0.252230
46.022564 6.479573 5.412226 -0.540917 11.640000 0.000000 0.229238
46.346397 2.859566 5.425773 -0.543228 17.340000 0.000000 0.248113
46.381981 1.380181 5.428856 -0.543000 18.540001 0.000000 0.258953
46.344795 0.727638 5.443532 -0.593383 17.250000 0.000000 0.575555
46.017445 6.346570 5.449486 -0.540331 13.330000 0.000000 0.240999
45.884838 10.171793 5.456880 -0.537634 14.060000 0.000000 0.170047
46.313053 2.900392 5.464226 -0.553126 11.030000 0.000000 0.082825
46.167953 2.386636 5.503405 -0.583474 14.380000 0.000000 0.417542
46.304237 0.783689 5.507324 -0.603955 16.350000 0.000000 0.752279
46.348026 2.961685 5.508737 -0.542073 11.360000 0.000000 0.264323
45.672989 13.283626 5.517623 -0.518467 10.850000 0.000000 0.350871
45.642384 14.662293 5.522884 -0.495448 11.890000 0.000000 0.662779
45.659164 10.384270 5.530673 -0.551397 13.060000 0.000000 0.070182
45.417103 13.181397 5.531466 -0.569539 12.260000 0.000000 0.494459
45.475941 15.008181 5.539899 -0.517670 14.290000 0.000000 0.273035
46.404129 2.537857 5.549600 -0.522752 10.110000 0.000000 0.586506
46.428459 0.849072 5.551425 -0.542827 12.840000 0.000000 0.259112
45.577648 15.040598 5.551633 -0.517673 13.650000 0.000000 0.273061
46.197788 5.261753 5.567435 -0.552541 16.080000 0.000000 0.058732
46.465157 0.415193 5.593388 -0.523473 10.970000 0.000000 0.577918
46.520256 1.661288 5.597671 -0.593060 14.460000 0.000000 0.574367
45.995598 6.262288 5.600054 -0.520567 17.129999 0.000000 0.566158
46.021339 5.925912 5.612224 -0.532599 15.780000 0.000000 0.373985
44.953327 12.897223 5.634663 -0.513872 14.150000 0.000000 0.430491
46.273140 2.163519 5.647902 -0.573550 15.220000 0.000000 0.255396
45.579735 10.456840 5.659786 -0.513561 12.600000 0.000000 0.549330
46.227669 2.326668 5.664098 -0.532916 12.440000 0.000000 0.415932
45.831306 6.826409 5.689650 -0.540735 9.180000 0.000000 0.215714
45.664265 10.477887 5.691572 -0.564869 12.180000 0.000000 0.300773
45.746376 10.405205 5.694327 -0.551398 11.840000 0.000000 0.074053
46.232788 1.647430 5.697110 -0.543000 16.340000 0.000000 0.250985
45.598152 13.398425 5.697775 -0.471498 11.550000 0.000000 1.117461
45.690983 10.182829 5.701716 -0.551076 13.570000 0.000000 0.061177
46.299484 2.874115 5.703262 -0.543139 12.020000 0.000000 0.242184
45.768234 10.501553 5.704379 -0.564869 13.450000 0.000000 0.300762
45.272797 15.294277 5.706370 -0.553239 10.480000 0.000000 0.339342
46.205513 2.856714 5.706613 -0.543228 13.260000 0.000000 0.240409
45.742786 10.261396 5.706885 -0.538951 13.290000 0.000000 0.137103
45.661625 11.408633 5.707358 -0.565126 11.890000 0.000000 0.342693
46.391098 2.974411 5.713329 -0.553252 16.420000 0.000000 0.074009
46.187187 2.533111 5.725309 -0.553247 15.510000 0.000000 0.076299
46.206692 0.455494 5.735224 -0.593472 17.620001 0.000000 0.585485
45.473587 13.449766 5.737721 -0.537135 14.850000 0.000000 0.025110
45.591236 11.731868 5.752352 -0.536272 14.000000 0.000000 0.119304
46.162949 0.787597 5.789347 -0.603955 15.150000 0.000000 0.760114
45.586407 10.224986 5.803333 -0.570537 11.980000 0.000000 0.388783
45.535904 11.800792 5.812696 -0.542657 12.250000 0.000000 0.008316
45.715569 10.451354 5.827936 -0.551277 11.040000 0.000000 0.077575
45.765541 10.239617 5.836525 -0.561604 14.830000 0.000000 0.240192
45.231773 15.092205 5.862535 -0.542947 10.830000 0.000000 0.162691
45.566769 11.837548 5.864610 -0.538064 17.020000 0.000000 0.081903
45.407276 13.341912 5.867076 -0.550838 12.490000 0.000000 0.200922
45.830128 8.525148 5.890454 -0.583664 13.210000 0.000000 0.547526
45.296555 15.172797 5.893911 -0.508236 11.350000 0.000000 0.408292
45.716667 10.012985 5.899702 -0.532183 13.050000 0.000000 0.253107
45.680504 11.671029 5.917225 -0.517008 12.920000 0.000000 0.437923
46.130806 2.162773 5.924526 -0.573550 14.530000 0.000000 0.263297
45.420933 12.024210 5.975368 -0.550949 11.130000 0.000000 0.144569
45.660625 9.833679 5.977506 -0.564701 13.960000 0.000000 0.281464
46.182873 2.786701 5.981952 -0.603302 16.629999 0.000000 0.761191
45.294022 13.652304 5.999533 -0.550642 11.980000 0.000000 0.218179
45.808167 10.100008 6.021061 -0.484177 12.920000 0.000000 1.042604
45.743675 10.300356 6.056982 -0.532153 12.520000 0.000000 0.239116
45.468445 14.933502 6.060185 -0.508342 11.350000 0.000000 0.418723
45.804237 10.231407 6.074443 -0.512135 12.160000 0.000000 0.573384
45.163334 15.219059 6.086122 -0.564397 13.030000 0.000000 0.531690
45.395916 11.928782 6.092638 -0.586948 12.440000 0.000000 0.739879
45.699368 10.427473 6.093593 -0.552847 10.080000 0.000000 0.109830
45.924244 8.408803 6.103481 -0.523593 12.480000 0.000000 0.445784
46.115452 3.226123 6.113367 -0.543164 16.570000 0.000000 0.226833
45.812115 10.144791 6.127558 -0.513523 14.010000 0.000000 0.552281
45.600552 11.682798 6.143858 -0.551027 11.400000 0.000000 0.132894
45.416672 11.976823 6.145746 -0.551081 9.440000 0.000000 0.149230
45.937370 9.778111 6.170362 -0.551533 11.240000 0.000000 0.063530
45.297359 15.115806 6.177249 -0.542948 11.390000 0.000000 0.170459
45.392864 13.637047 6.183884 -0.550786 10.640000 0.000000 0.222777
45.621483 10.472846 6.205097 -0.512112 14.210000 0.000000 0.558909
45.602676 10.721245 6.211330 -0.543000 12.300000 0.000000 0.037472
45.716106 9.275547 6.218545 -0.543586 15.410000 0.000000 0.081711
45.576576 10.401773 6.227715 -0.552845 12.730000 0.000000 0.113968
45.576458 10.536885 6.235912 -0.523842 13.250000 0.000000 0.360828
45.343891 12.229367 6.236226 -0.552939 11.390000 0.000000 0.194708
45.294056 15.189298 6.250569 -0.523069 13.270000 0.000000 0.152792
45.549652 10.733788 6.252158 -0.513592 12.070000 0.000000 0.522083
45.055805 15.329289 6.351777 -0.550473 12.590000 0.000000 0.316338
45.557217 10.432514 6.363629 -0.543664 14.770000 0.000000 0.032863
45.959278 9.734300 6.377185 -0.518457 12.260000 0.000000 0.480223
45.660805 10.558028 6.395534 -0.523842 11.750000 0.000000 0.356672
45.636673 10.392167 6.439620 -0.513753 13.640000 0.000000 0.528502
45.487740 13.637996 6.558918 -0.496166 13.130000 0.000000 0.673209
45.924370 0.481620 7.056096 -0.593472 13.640000 0.000000 0.625414
45.332897 10.671170 7.351546 -0.543000 12.220000 0.000000 0.002077
37.777653 17.328920 7.551366 -0.453585 11.420000 0.000000 0.890118
37.858845 17.123793 7.650094 -0.487208 11.150000 0.000000 0.348796
38.694466 4.005621 7.705271 -0.511963 12.860000 0.000000 0.620137
38.208065 16.435705 7.747263 -0.454043 8.170000 0.000000 0.959729
37.918476 16.169065 7.800302 -0.514746 10.850000 0.000000 0.039318
38.172634 15.936663 7.844125 -0.477423 11.080000 0.000000 0.603603
37.915840 17.030882 7.934006 -0.452500 13.840000 0.000000 0.921809
38.803791 6.164651 7.950085 -0.552820 11.830000 0.000000 0.118386
38.943661 5.910477 8.129715 -0.500358 11.700000 0.000000 0.751039
37.844357 17.098143 8.140351 -0.478100 10.380000 0.000000 0.481571
38.899632 5.883878 8.158066 -0.521099 16.520000 0.000000 0.406388
38.693352 2.424136 8.269758 -0.522652 10.110000 0.000000 0.437187
38.893085 5.897375 8.277644 -0.511157 13.660000 0.000000 0.564733
38.233025 2.968848 8.297985 -0.532813 8.840000 0.000000 0.256262
38.797337 5.634663 8.299328 -0.521211 18.750000 0.000000 0.403018
37.749100 14.362965 8.328753 -0.453498 11.700000 0.000000 1.073521
38.569168 2.418388 8.342215 -0.522652 9.840000 0.000000 0.432143
38.627270 6.351619 8.343662 -0.571422 13.000000 0.000000 0.453700
37.870213 17.023542 8.344158 -0.453565 11.960000 0.000000 0.886168
37.836487 17.115036 8.352842 -0.487206 12.590000 0.000000 0.320487
38.539730 2.437153 8.359933 -0.542619 13.600000 0.000000 0.100132
38.363613 4.195109 8.365399 -0.572345 15.490000 0.000000 0.419623
38.240345 2.892416 8.380753 -0.543124 9.890000 0.000000 0.082291
38.111847 15.785647 8.395690 -0.453860 8.810000 0.000000 0.979388
38.181789 16.485847 8.396193 -0.533062 9.850000 0.000000 0.379507
39.086079 1.272586 8.396743 -0.573246 12.690000 0.000000 0.396024
38.613937 2.434648 8.410100 -0.532130 17.650000 0.000000 0.272120
37.893707 17.120682 8.420212 -0.478101 13.050000 0.000000 0.470489
38.197144 2.437567 8.428932 -0.592581 16.139999 0.000000 0.734741
38.823936 5.861805 8.432368 -0.540693 19.670000 0.000000 0.068068
38.611893 2.548116 8.434443 -0.542069 18.389999 0.000000 0.105217
38.588131 2.454307 8.437578 -0.502149 18.090000 0.000000 0.766618
38.438396 2.412852 8.445275 -0.522652 11.610000 0.000000 0.425352
38.569405 7.819031 8.447769 -0.512162 11.460000 0.000000 0.470611
38.782413 5.994522 8.450987 -0.512375 10.110000 0.000000 0.531625
38.241795 2.653010 8.460396 -0.563587 11.900000 0.000000 0.257942
38.705894 2.230349 8.463889 -0.502246 15.200000 0.000000 0.766962
38.208282 4.413768 8.465301 -0.572242 17.200001 0.000000 0.429555
38.263115 2.561999 8.476690 -0.573057 17.110001 0.000000 0.414388
37.773212 16.909842 8.483131 -0.530622 9.790000 0.000000 0.391115
38.623829 7.044815 8.485674 -0.543000 12.880000 0.000000 0.012771
38.402374 2.431728 8.492075 -0.542619 13.860000 0.000000 0.091720
38.272442 5.179951 8.492474 -0.543369 14.150000 0.000000 0.030516
38.368034 2.568863 8.498521 -0.573057 18.059999 0.000000 0.414312
38.451160 2.667425 8.506156 -0.563587 17.700001 0.000000 0.257911
38.344597 2.472241 8.520947 -0.572573 19.459999 0.000000 0.406818
38.704731 6.147477 8.529471 -0.523465 12.500000 0.000000 0.338435
38.476433 2.429255 8.543054 -0.532130 19.620001 0.000000 0.263647
38.449455 2.478868 8.543189 -0.572573 18.120001 0.000000 0.406762
38.446373 7.028753 8.549640 -0.564317 10.680000 0.000000 0.371442
38.500912 7.023707 8.553777 -0.543000 13.240000 0.000000 0.017579
38.030315 2.960593 8.558019 -0.543000 10.470000 0.000000 0.071535
38.144272 8.470292 8.559505 -0.484135 9.700000 0.000000 0.894563
38.540051 2.714490 8.561054 -0.572439 15.640000 0.000000 0.406741
38.474312 2.542321 8.567811 -0.542069 14.040000 0.000000 0.096697
38.462986 2.471311 8.569881 -0.522123 18.480000 0.000000 0.427375
38.326675 2.660646 8.573294 -0.563587 15.130000 0.000000 0.262898
37.503109 6.502306 8.582425 -0.552781 9.580000 0.000000 0.181011
38.546150 6.350765 8.594511 -0.523491 9.980000 0.000000 0.326046
38.527462 2.481259 8.607235 -0.512628 18.520000 0.000000 0.583324
38.095921 5.455033 8.614040 -0.543394 11.280000 0.000000 0.014008
38.634968 2.818746 8.614631 -0.553002 7.470000 0.000000 0.087687
38.293015 3.136465 8.620434 -0.573656 15.630000 0.000000 0.438209
38.213394 2.466426 8.621799 -0.572573 16.740000 0.000000 0.413727
37.888844 17.019867 8.629662 -0.452500 12.720000 0.000000 0.892891
38.739841 2.826191 8.636452 -0.553003 8.710000 0.000000 0.087620
38.345146 2.423608 8.644228 -0.532130 17.850000 0.000000 0.256749
38.235493 4.499599 8.644275 -0.552440 17.620001 0.000000 0.112464
38.292500 2.901074 8.647145 -0.543124 12.420000 0.000000 0.068859
38.265640 2.977836 8.653179 -0.532813 10.400000 0.000000 0.237974
38.290024 2.721936 8.653650 -0.553052 17.209999 0.000000 0.093848
38.529797 7.045198 8.664096 -0.564317 11.000000 0.000000 0.376329
37.961910 16.894419 8.666089 -0.514719 13.080000 0.000000 0.126348
38.342976 2.536294 8.669318 -0.542069 10.680000 0.000000 0.089761
38.397141 2.908855 8.670015 -0.543124 16.500000 0.000000 0.068901
38.331642 2.465522 8.671384 -0.522123 15.530000 0.000000 0.420432
38.271889 2.649977 8.681372 -0.563089 9.970000 0.000000 0.260968
38.501785 2.916636 8.692884 -0.543124 17.160000 0.000000 0.068942
38.353951 4.173971 8.699795 -0.562613 13.820000 0.000000 0.275589
38.270729 3.029023 8.702072 -0.552913 14.520000 0.000000 0.098002
38.417934 2.916448 8.703671 -0.512761 17.049999 0.000000 0.570012
38.376575 2.657085 8.704253 -0.563089 10.170000 0.000000 0.260921
38.396027 2.475413 8.707356 -0.512628 19.040001 0.000000 0.576447
38.541206 2.478748 8.716517 -0.522123 17.450001 0.000000 0.420555
38.219162 2.874847 8.721895 -0.513111 14.730000 0.000000 0.561149
38.375488 3.037071 8.724287 -0.552913 10.180000 0.000000 0.097913
38.017647 1.827318 8.725579 -0.492982 8.530000 0.000000 0.900874
38.323658 2.882638 8.745413 -0.513111 16.480000 0.000000 0.561167
37.843906 16.140162 8.750595 -0.514744 9.520000 0.000000 0.080151
37.879452 17.114397 8.764408 -0.478203 12.110000 0.000000 0.454095
38.428158 2.890429 8.768930 -0.513111 14.780000 0.000000 0.561185
37.805378 17.016933 8.769216 -0.495050 12.750000 0.000000 0.179000
37.782120 16.940050 8.771401 -0.532533 11.280000 0.000000 0.436972
38.259949 2.818306 8.782419 -0.523139 14.110000 0.000000 0.393058
37.749786 17.095755 8.788830 -0.525239 11.450000 0.000000 0.330026
38.603962 0.249808 8.790449 -0.512997 12.630000 0.000000 0.574978
37.901524 17.059509 8.791064 -0.495053 10.390000 0.000000 0.179023
38.360363 3.110255 8.795609 -0.492984 16.620001 0.000000 0.889375
37.814514 16.928593 8.797880 -0.530624 10.930000 0.000000 0.404252
38.252045 2.900590 8.802764 -0.553010 17.340000 0.000000 0.103679
38.139164 3.021358 8.805233 -0.552913 17.480000 0.000000 0.105210
38.364380 2.825971 8.806263 -0.523139 13.920000 0.000000 0.393065
37.892380 17.104887 8.816863 -0.459872 10.860000 0.000000 0.756614
38.339539 3.139942 8.821011 -0.552933 18.370001 0.000000 0.105229
38.486511 2.820877 8.824663 -0.492980 14.050000 0.000000 0.893080
37.626301 16.961863 8.824827 -0.515086 9.060000 0.000000 0.158890
38.336384 2.986228 8.827843 -0.532813 15.510000 0.000000 0.229454
38.054333 8.669066 8.829697 -0.493408 10.310000 0.000000 0.716901
38.390526 2.684241 8.836933 -0.513038 15.940000 0.000000 0.560561
37.603306 17.131798 8.855795 -0.547960 10.220000 0.000000 0.718346
37.725246 16.279240 8.862775 -0.530739 12.360000 0.000000 0.364980
37.983128 16.877264 8.870620 -0.490531 11.570000 0.000000 0.267484
37.821575 16.835306 8.878864 -0.514705 12.610000 0.000000 0.136986
38.488510 2.924720 8.879147 -0.512761 13.810000 0.000000 0.561468
38.560104 0.106359 8.885783 -0.522951 13.090000 0.000000 0.403949
38.228584 3.102041 8.892605 -0.492984 15.070000 0.000000 0.882460
37.966183 16.822491 8.894863 -0.487061 10.580000 0.000000 0.327187
38.154182 2.670180 8.908347 -0.513038 10.700000 0.000000 0.553679
38.526463 6.647249 8.909488 -0.532377 9.430000 0.000000 0.153040
37.654335 16.885098 8.914660 -0.532523 10.820000 0.000000 0.444570
37.812996 17.448233 8.919288 -0.478100 8.360000 0.000000 0.421072
37.661964 17.010157 8.921970 -0.514929 11.860000 0.000000 0.162606
37.856678 17.049751 8.929017 -0.506061 10.060000 0.000000 0.010464
38.258568 2.677447 8.932523 -0.513038 16.049999 0.000000 0.553690
37.720432 16.687294 8.943143 -0.517628 11.510000 0.000000 0.181645
37.757786 17.053118 8.944468 -0.514930 12.170000 0.000000 0.162590
38.135483 15.437127 8.951745 -0.529236 11.230000 0.000000 0.267679
37.904129 17.009077 8.954899 -0.471346 12.450000 0.000000 0.568275
37.662476 16.832687 8.969724 -0.526940 9.820000 0.000000 0.350312
37.697094 16.993622 8.976308 -0.515088 12.090000 0.000000 0.164848
38.651344 6.231633 8.977281 -0.513402 11.860000 0.000000 0.478689
37.814571 16.994898 8.986411 -0.517265 11.300000 0.000000 0.196257
38.666859 5.904889 8.991168 -0.520161 11.890000 0.000000 0.375754
37.759094 16.874182 8.991573 -0.526949 8.580000 0.000000 0.350284
37.953423 16.948269 9.002534 -0.454216 12.480000 0.000000 0.856449
38.687382 6.458021 9.006131 -0.519773 13.860000 0.000000 0.365447
37.659012 16.952635 9.006718 -0.495045 11.170000 0.000000 0.167029
38.778862 2.448295 9.024004 -0.553162 12.810000 0.000000 0.106441
37.734955 16.996889 9.038835 -0.506052 12.600000 0.000000 0.016583
37.266087 14.904732 9.053463 -0.533967 13.990000 0.000000 0.347694
37.728840 16.830635 9.061796 -0.511234 11.980000 0.000000 0.091318
37.782242 16.956438 9.065041 -0.471338 13.030000 0.000000 0.562104
37.363979 14.942567 9.076220 -0.533973 13.940000 0.000000 0.347653
37.825081 16.872648 9.084296 -0.511238 11.720000 0.000000 0.091288
37.738937 17.017591 9.085023 -0.464344 12.540000 0.000000 0.670548
37.791542 16.717962 9.097312 -0.517633 13.450000 0.000000 0.187803
37.604431 16.966196 9.105132 -0.548832 12.050000 0.000000 0.731361
37.966755 16.764639 9.108026 -0.464253 11.110000 0.000000 0.699670
37.846157 17.265182 9.114756 -0.460641 11.580000 0.000000 0.716829
37.711948 16.862970 9.117421 -0.471350 8.530000 0.000000 0.563403
37.701073 17.007576 9.126984 -0.548844 9.420000 0.000000 0.731324
37.808231 16.904881 9.139921 -0.471355 10.050000 0.000000 0.563439
37.575848 14.638455 9.146860 -0.453579 11.470000 0.000000 1.009255
